"dates","SPI.1","SPI.3","SPI.6","SPI.12","SPI.24","SPEI.1","SPEI.3","SPEI.6","SPEI.12","SPEI.24","SSI.1","SSI.3","SSI.6","SSI.12","SSI.24"
1991-06-01,1.04428857522186,2.48615054152082,2.35682774678661,0.326499298765588,0.623354275302732,1.0479311843202,1.89635428464984,1.9207677454662,0.448751255463644,0.147206770870912,0.900066769924446,1.59128884734064,1.5956396028096,-0.699688350684935,-0.637250948912367
1991-07-01,-1.48641429333565,1.53340043375579,1.65272895890518,-0.0166554446284684,0.22510412822804,-1.41455220501753,1.26698458409254,1.56308666419835,0.293514723798347,-0.168363758382889,0.0210348115047251,0.69125040331741,0.686132017658792,-0.706923491332428,-0.718217541473752
1991-08-01,0.630450482694065,0.261794213882014,1.49422575301589,0.901160496122549,-0.25288659716687,0.643124113562245,0.171783796640573,1.41429862671836,1.14092585568404,-0.671513565420334,0.205227344846608,0.184229464550767,0.380544023753154,-0.260461811575924,-0.88069793070981
1991-09-01,-1.08094988746553,-0.631549310981501,0.872292627027754,0.718787393454478,-0.327963653102399,-1.25222656659947,-0.871251939997879,0.824995009220104,0.939464078666765,-0.716490071597585,0.425784827409113,0.211886609473937,0.389581529831453,0.235689118146087,-0.780228421877475
1991-10-01,0.730078703587247,0.0597565791188201,0.79614840154418,0.870635717963317,-0.318172884436813,0.835305616071914,-0.0386893939395556,0.793091419540601,1.08127733582332,-0.686392836399551,-0.368274508456117,0.194566270111627,0.305085343613276,0.282430501262749,-0.756637605904903
1991-11-01,NA,-0.592242207340754,-0.108262175117026,0.869910341533035,-0.317699573864672,0.27336863637783,-0.524865928372104,-0.138641662103098,1.08589620011114,-0.592850502903527,-0.13248038991346,0.185995199707417,0.161098546924528,0.244053205643196,-0.759182681468333
1991-12-01,NA,0.693550518515693,-0.481030328591963,0.890754403944355,-0.329123619300823,0.0414712629423645,0.732147614689745,-0.585095211767806,1.0761588201953,-0.588773241114317,0.0527629822793339,-0.348747697903306,0.114716518015654,0.279869944476062,-0.65867650908736
1992-01-01,-1.19974019816665,-0.505216920816168,0.0673389304199037,0.914146131368753,-0.302923988290993,0.829323233497139,0.524709263757971,0.150944238691414,1.16766103817304,-0.503797131911868,-0.31650748043444,-0.193237212672808,0.213717027523923,0.331313480201485,-0.632275099660287
1992-02-01,NA,-0.960436827968842,-0.573612827414783,0.912084630704683,-0.303267600407723,-0.616018058956122,0.0331270355834532,-0.397867410571911,1.03989223333297,-0.514028512804318,NA,0.0954664881952138,0.239409289423109,0.331314325920144,-0.632278607757644
1992-03-01,NA,-1.37536634996099,0.578741243232767,0.906734489619981,-0.302145694922371,0.614452625429141,0.266811898905785,0.612160284485892,1.02771478359101,-0.339721313505634,NA,0.196853937635379,-0.37610256375456,0.331393622705747,-0.632607483026787
